,Home Value,LowIncTracts_Pct,Urban_Pct,Desert_Pct,LA1and10_Pct,LAhalfand10_Pct,LA1and20_Pct,LATracts_half_Pct,LATracts1_Pct,LATracts10_Pct,LATracts20_Pct,LATractsVehicle_20_Pct,PovertyRate_FIPS,Prediction,NatWalkInd,Train,Walk_Difference,Scaled_Walk_Difference,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked
21149,127483.92148517328,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.966666666666665,4.9809155,4.9259259259259265,False,-0.05498962049130984,0.4022220973085643,12.666666666666666,9.555555555555555,2.6666666666666665,1.0
06091,351520.8428177303,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.3,5.8186016,5.1,False,-0.7186016082763675,0.3286367398269707,10.8,14.2,1.8,1.0
46127,316745.9567480514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,5.726662,6.537037037037038,False,0.8103748780709736,0.498179007597549,14.333333333333334,14.222222222222221,4.333333333333333,1.0
20013,116767.2631559359,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,14.1,6.0195007,6.681818181818186,False,0.6623174493963111,0.4817614940243021,15.363636363636363,11.818181818181818,5.454545454545454,1.0
19127,150397.65154992134,0.3,0.6,0.1,0.5,0.6,0.5,0.6,0.5,0.0,0.0,0.3,10.94,6.7544107,9.357723577235772,False,2.603312833522393,0.6969909380971279,10.975609756097562,9.609756097560975,8.390243902439025,9.390243902439025
47081,165582.6355736572,0.8333333333333334,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,17.366666666666664,4.9963264,4.595238095238096,False,-0.40108835129510734,0.3638445524496667,9.142857142857142,10.285714285714286,3.0714285714285716,1.0
53013,280575.8765606881,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.6,7.935679,5.3,False,-2.6356789588928224,0.11605947365095637,12.6,11.6,2.8,1.0
28099,131821.2881730149,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,23.62857142857143,5.485352,4.680555555555555,False,-0.8047964837816028,0.3190789246520155,10.458333333333334,8.458333333333334,3.5833333333333335,1.0
48151,95710.70153359004,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,16.05,5.223294,5.866666666666674,False,0.6433728853861567,0.47966080485551077,10.4,8.8,7.0,1.0
20007,59197.705924607726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,5.789898,6.333333333333335,False,0.5434354146321629,0.4685791266360075,15.5,14.166666666666666,3.1666666666666665,1.0
20073,71583.94698245852,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,11.433333333333332,6.429099,5.925925925925923,False,-0.5031731570208544,0.35252476459013626,11.333333333333334,9.777777777777779,6.222222222222222,1.0
51171,289769.6335480017,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,8.977777777777778,5.7944613,5.198717948717948,False,-0.5957433015872278,0.3422600205749246,10.538461538461538,10.884615384615385,3.8846153846153846,1.0
21057,133516.10557936225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,21.3,4.767963,4.187499999999999,False,-0.5804629325866708,0.3439544013818621,8.5,8.875,2.875,1.0
13315,115660.8223274221,0.75,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,21.55,4.9014716,4.305555555555554,False,-0.5959160592820929,0.3422408641447089,9.333333333333334,9.5,2.5,1.0
18109,258505.9229316708,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.0,0.0,0.07692307692307693,12.23076923076923,6.6188555,6.077777777777779,False,-0.5410776986016153,0.34832167710266365,9.88888888888889,10.755555555555556,6.911111111111111,1.0
49015,241154.68704456347,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.9,6.1852436,5.87037037037037,False,-0.3148732361970126,0.373404611914513,13.555555555555555,14.777777777777779,2.4444444444444446,1.0
35006,171756.23400482864,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.42857142857142855,27.32857142857143,6.1728635,5.531746031746032,False,-0.6411174516829234,0.3372286571928986,11.428571428571429,9.19047619047619,5.285714285714286,1.0
46129,182436.2513793121,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,9.8,6.593064,7.416666666666667,False,0.8236028353373213,0.49964580443382123,14.833333333333334,17.333333333333332,5.166666666666667,1.0
26161,376987.7658264523,0.39,0.82,0.28,0.39,0.79,0.39,0.79,0.39,0.0,0.0,0.2,15.770999999999999,9.260626,10.240371845949536,False,0.9797460067161374,0.5169599146303077,10.079681274900398,9.760956175298805,10.581673306772908,10.219123505976096
18157,248862.10433263495,0.5675675675675675,0.8918918918918919,0.3783783783783784,0.6216216216216216,0.8918918918918919,0.5945945945945946,0.8648648648648649,0.5945945945945946,0.02702702702702703,0.0,0.32432432432432434,21.94324324324324,8.781712,10.851307189542485,False,2.0695956111733445,0.6378091069615538,10.186274509803921,9.411764705882353,10.441176470588236,12.313725490196079
40021,179466.37681506758,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.0,0.3333333333333333,20.933333333333334,5.684781,5.739583333333332,False,0.05480225880940637,0.41439649264142253,9.1875,11.1875,6.03125,1.0
06097,776134.9331157351,0.20202020202020202,0.7777777777777778,0.020202020202020204,0.2828282828282828,0.6767676767676768,0.26262626262626265,0.6565656565656566,0.26262626262626265,0.020202020202020204,0.0,0.08080808080808081,10.202020202020202,10.61627,10.863479758828596,False,0.2472096935209791,0.4357318062372844,11.204134366925064,11.739018087855298,10.599483204134367,10.51937984496124
48015,346363.6659366235,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,11.333333333333334,5.7262115,5.674999999999999,False,-0.051211547851563566,0.40264103311880345,13.0,10.75,4.15,1.0
05019,140191.1688992626,0.6,0.4,0.4,0.6,0.8,0.2,0.4,0.2,0.4,0.0,0.6,20.16,5.916953,6.315789473684212,False,0.39883638683118505,0.45254510171168344,11.631578947368421,9.526315789473685,7.368421052631579,1.0
08001,495842.3288565495,0.5208333333333334,0.9375,0.125,0.4166666666666667,0.90625,0.3958333333333333,0.8854166666666666,0.3958333333333333,0.020833333333333332,0.0,0.10416666666666667,12.0625,10.871939,12.03846153846154,False,1.1665228330172042,0.5376708719150233,9.196153846153846,10.057692307692308,13.865384615384615,12.623076923076923
31111,185546.6261435511,0.125,0.5,0.0,0.375,0.75,0.25,0.5,0.125,0.25,0.125,0.625,11.8125,6.8938527,8.123809523809522,False,1.2299568130856446,0.5447048197425727,11.714285714285714,11.714285714285714,10.885714285714286,1.7714285714285714
30037,149437.48392921887,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,14.5,5.8577275,5.83333333333333,False,-0.02439419428507783,0.4056147053628608,15.0,16.0,1.0,1.0
05085,204424.1324590161,0.1875,0.375,0.0625,0.3125,0.4375,0.25,0.375,0.25,0.0625,0.0,0.125,13.025,6.2937407,5.5131578947368425,False,-0.7805828546222884,0.3217638800030512,9.973684210526315,11.157894736842104,4.973684210526316,1.0
20085,182187.503664676,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,10.266666666666667,6.0088105,5.560606060606063,False,-0.4482044595660559,0.35862003008708665,11.181818181818182,10.909090909090908,4.636363636363637,1.0
21031,176255.27583859544,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,17.619999999999997,5.007701,3.8333333333333335,False,-1.174367586771647,0.2780986195505989,7.555555555555555,8.777777777777779,2.3333333333333335,1.0
48121,459462.20385732007,0.20437956204379562,0.8759124087591241,0.08759124087591241,0.43795620437956206,0.8394160583941606,0.4306569343065693,0.8321167883211679,0.4306569343065693,0.0072992700729927005,0.0,0.072992700729927,9.107299270072993,10.055087,9.52557319223986,False,-0.529513897298715,0.3496039421436557,9.711640211640212,10.817460317460318,11.801587301587302,6.51058201058201
31105,134162.86512986457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5.4298964,6.833333333333335,False,1.4034369786580418,0.5639413619307552,14.5,12.0,6.25,1.0
47159,269672.6160725479,0.6,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,14.540000000000001,5.780702,5.045454545454544,False,-0.7352475686506805,0.3267909338932102,8.636363636363637,12.545454545454545,3.5454545454545454,1.0
28137,206328.2414648389,0.8,0.2,0.8,0.8,0.8,0.2,0.2,0.2,0.6,0.0,0.4,21.04,5.035919,4.635416666666667,False,-0.40050252278645804,0.36390951269906746,8.5625,9.25,4.0,1.0
27125,182150.99878222324,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.649999999999999,5.5690823,5.833333333333332,False,0.2642510732014962,0.4376214586830696,14.6,15.2,1.6,1.0
55055,302523.62755075766,0.05,0.45,0.0,0.3,0.45,0.3,0.45,0.3,0.0,0.0,0.0,8.72,6.8814707,7.028735632183909,False,0.14726495194709255,0.42464932178478526,12.948275862068966,11.810344827586206,7.706896551724138,1.0
34001,314564.6541476966,0.4782608695652174,0.8260869565217391,0.15942028985507245,0.391304347826087,0.6956521739130435,0.391304347826087,0.6956521739130435,0.391304347826087,0.0,0.0,0.37681159420289856,15.714492753623187,8.715663,12.1893115942029,False,3.4736486379651073,0.7934990971988154,12.13586956521739,11.923913043478262,11.777173913043478,12.76086956521739
49045,450482.56660570105,0.4,0.6,0.1,0.6,0.8,0.5,0.6,0.4,0.2,0.1,0.3,8.47,7.704121,9.067708333333334,False,1.3635872205098476,0.5595225769285775,11.84375,12.25,7.90625,7.25
12103,385132.9140296864,0.26639344262295084,0.9959016393442623,0.13524590163934427,0.3770491803278688,0.9262295081967213,0.3770491803278688,0.9262295081967213,0.3770491803278688,0.0,0.0,0.22950819672131148,13.170901639344262,12.069275,12.857605177993529,False,0.7883302756497788,0.4957345672023152,10.219140083217754,11.528432732316228,14.002773925104023,13.69625520110957
48315,147116.43940945866,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,20.25,4.951363,4.016666666666666,False,-0.9346964200337737,0.30467482493426257,5.8,8.7,3.8,1.0
26159,229358.264814641,0.3333333333333333,0.2,0.06666666666666667,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.26666666666666666,16.046666666666667,5.2673287,5.169154228855721,False,-0.09817451031053892,0.39743349250086984,10.08955223880597,9.82089552238806,4.552238805970149,1.0
29229,146350.49006355318,1.0,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.75,24.125,5.3477693,5.4824561403508785,False,0.13468687994438433,0.4232545882028351,10.473684210526315,11.368421052631579,4.526315789473684,1.0
30041,248254.9174768875,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,1.0,0.5,0.5,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,18.066666666666666,6.507223,7.184210526315792,False,0.6769873970433311,0.4833881875767276,13.157894736842104,11.631578947368421,8.157894736842104,1.0
47093,325154.81810694514,0.30357142857142855,0.8482142857142857,0.25892857142857145,0.6428571428571429,0.8392857142857143,0.6428571428571429,0.8392857142857143,0.6428571428571429,0.0,0.0,0.22321428571428573,16.342857142857145,7.514724,8.979338842975206,False,1.4646150652042103,0.570725162481986,10.644628099173554,11.0,8.917355371900827,7.198347107438017
01119,101696.64080087576,1.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.75,29.425,4.4569144,4.154761904761904,False,-0.302152520134336,0.37481516274259286,9.5,8.857142857142858,2.2857142857142856,1.0
18141,192801.13086760216,0.49333333333333335,0.8933333333333333,0.32,0.4666666666666667,0.8,0.4533333333333333,0.7866666666666666,0.4533333333333333,0.013333333333333334,0.0,0.18666666666666668,19.492,10.030991,7.809838472834067,False,-2.2211521277518704,0.1620247449490677,10.54625550660793,8.911894273127754,12.700440528634362,1.0
13265,118344.76616579707,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,4.653207,2.722222222222223,False,-1.9309846030341244,0.19420029546492182,7.666666666666667,4.666666666666667,1.0,1.0
04019,337532.17042876035,0.43568464730290457,0.8796680497925311,0.33195020746887965,0.43568464730290457,0.8713692946058091,0.4149377593360996,0.8381742738589212,0.4024896265560166,0.03319502074688797,0.012448132780082987,0.25311203319502074,17.809543568464733,9.9326725,10.712962962962964,False,0.7802904623526121,0.4948430635127391,9.192063492063491,9.834920634920636,11.7015873015873,10.923809523809524
21047,167694.12343521332,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.0,0.0,0.3888888888888889,20.505555555555553,6.6158175,6.245098039215685,False,-0.370719507628797,0.367212035645603,10.470588235294118,9.156862745098039,7.921568627450981,1.0
05135,134905.59679911763,0.75,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.25,21.625,5.395356,5.203703703703705,False,-0.19165247457998635,0.38706808388253294,9.166666666666666,10.61111111111111,4.722222222222222,1.0
42123,131820.0678839795,0.6153846153846154,0.3076923076923077,0.0,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,12.723076923076924,5.975106,6.060606060606061,False,0.08550029812437199,0.41780047906504847,10.659090909090908,10.704545454545455,6.5,1.0
45063,249117.75599940613,0.3287671232876712,0.6575342465753424,0.0958904109589041,0.4657534246575342,0.6575342465753424,0.4657534246575342,0.6575342465753424,0.4657534246575342,0.0,0.0,0.1506849315068493,13.072602739726026,7.0117865,7.420781893004116,False,0.408995432127651,0.45367159881175434,10.808641975308642,10.790123456790123,7.098765432098766,4.364197530864198
30047,570154.0828137811,0.5,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,19.8625,6.461146,5.533333333333332,False,-0.9278125445048024,0.30543815117155504,11.16,11.56,4.24,1.0
29115,93826.7580525593,0.4,0.2,0.2,0.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,14.16,5.6096406,5.97916666666667,False,0.3695260683695505,0.44929499426697384,10.6875,10.9375,6.125,1.0
48149,427384.1950577248,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,9.885714285714286,6.1964736,6.133333333333335,False,-0.06314026514688997,0.40131830395985135,13.0,12.2,4.8,1.0
